"numero_dpe","date_derniere_modification_dpe","date_visite_diagnostiqueur","date_etablissement_dpe","date_reception_dpe","date_fin_validite_dpe","numero_dpe_remplace","numero_dpe_immeuble_associe","id_rnb","provenance_id_rnb","numero_rpls_logement","numero_immatriculation_copropriete","modele_dpe","version_dpe","methode_application_dpe","etiquette_dpe","etiquette_ges","type_batiment","annee_construction","periode_construction","type_installation_chauffage","type_installation_ecs","hauteur_sous_plafond","nombre_appartement","nombre_niveau_immeuble","nombre_niveau_logement","typologie_logement","appartement_non_visite","surface_habitable_immeuble","surface_habitable_logement","surface_tertiaire_immeuble","classe_inertie_batiment","classe_altitude","zone_climatique","adresse_ban","numero_voie_ban","nom_rue_ban","nom_commune_ban","code_postal_ban","code_insee_ban","code_departement_ban","code_region_ban","identifiant_ban","coordonnee_cartographique_x_ban","coordonnee_cartographique_y_ban","score_ban","statut_geocodage","adresse_brut","adresse_complete_brut","nom_commune_brut","code_postal_brut","numero_etage_appartement","position_logement_dans_immeuble","nom_residence","complement_adresse_batiment","complement_adresse_logement","indicateur_confort_ete","protection_solaire_exterieure","logement_traversant","presence_brasseur_air","inertie_lourde","isolation_toiture","deperditions_enveloppe","deperditions_ponts_thermiques","deperditions_murs","deperditions_planchers_hauts","deperditions_planchers_bas","deperditions_portes","deperditions_baies_vitrees","deperditions_renouvellement_air","qualite_isolation_enveloppe","qualite_isolation_murs","qualite_isolation_plancher_haut_comble_amenage","qualite_isolation_plancher_haut_comble_perdu","qualite_isolation_plancher_haut_toit_terrasse","qualite_isolation_plancher bas","qualite_isolation_menuiseries","ubat_w_par_m2_k","besoin_chauffage","besoin_ecs","besoin_refroidissement","apport_interne_saison_chauffe","apport_interne_saison_froide","apport_solaire_saison_chauffe","apport_solaire_saison_froide","conso_5_usages_ep","conso_5_usages_par_m2_ep","conso_chauffage_ep","conso_ecs_ep","conso_refroidissement_ep","conso_eclairage_ep","conso_auxiliaires_ep","conso_5 usages_ef","conso_5 usages_par_m2_ef","conso_chauffage_ef","conso_ecs_ef","conso_refroidissement_ef","conso_eclairage_ef","conso_auxiliaires_ef","emission_ges_5_usages","emission_ges_5_usages par_m2","emission_ges_chauffage","emission_ges_ecs","emission_ges_refroidissement","emission_ges_eclairage","emission_ges_auxiliaires","type_energie_n1","conso_5 usages_ef_energie_n1","conso_chauffage_ef_energie_n1","conso_ecs_ef_energie_n1","cout_total_5_usages_energie_n1","cout_chauffage_energie_n1","cout_ecs_energie_n1","emission_ges_5_usages_energie_n1","emission_ges_chauffage_energie_n1","emission_ges_ecs_energie_n1","type_energie_n2","conso_5 usages_ef_energie_n2","conso_chauffage_ef_energie_n2","conso_ecs_ef_energie_n2","cout_total_5_usages_energie_n2","cout_chauffage_energie_n2","cout_ecs_energie_n2","emission_ges_5_usages_energie_n2","emission_ges_chauffage_energie_n2","emission_ges_ecs_energie_n2","type_energie_n3","conso_5_usages_ef_energie_n3","conso_chauffage_ef_energie_n3","conso_ecs_ef_energie_n3","cout_total_5_usages energie_n3","cout_chauffage_energie_n3","cout_ecs_energie_n3","emission_ges_5_usages_energie_n3","emission_ges_chauffage_energie_n3","emission_ges_ecs_energie_n3","cout_total_5_usages","cout_chauffage","cout_ecs","cout_refroidissement","cout_eclairage","cout_auxiliaires","type_energie_principale_chauffage","type_generateur_chauffage_principal","type_installation_chauffage_n1","type_emetteur_installation_chauffage_n1","configuration_installation_chauffage_n1","description_installation_chauffage_n1","conso_chauffage_installation_chauffage_n1","surface_chauffee_installation_chauffage_n1","facteur_couverture_solaire_installation_chauffage_n1","facteur_couverture_solaire_saisi_installation_chauffage_n1","type_generateur_n1_installation_n1","type_energie_generateur_n1_installation_n1","usage_generateur_n1_installation_n1","description_generateur_chauffage_n1_installation_n1","conso_chauffage_generateur_n1_installation_n1","type_generateur_n2_installation_n1","type_energie_generateur_n2_installation_n1","usage_generateur_n2_installation_n1","description_generateur_chauffage_n2_installation_n1","conso_chauffage_generateur_n2_installation_n1","type_installation_chauffage_n2","type_emetteur_installation_chauffage_n2","configuration_installation_chauffage_n2","description_installation_chauffage_n2","conso_chauffage_installation_chauffage_n2","surface_chauffee_installation_chauffage_n2","facteur_couverture_solaire_installation_chauffage_n2","facteur_couverture_solaire_saisi_installation_chauffage_n2","type_generateur_n1_installation_n2","type_energie_generateur_n1_installation_n2","usage_generateur_n1_installation_n2","description_generateur_chauffage_n1_installation_n2","conso_chauffage_generateur_n1_installation_n2","type_generateur_n2_installation_n2","type_energie_generateur_n2_installation_n2","usage_generateur_n2_installation_n2","description_generateur_chauffage_n2_installation_n2","conso_chauffage_generateur_n2_installation_n2","type_energie_principale_ecs","type_generateur_chauffage_principal_ecs","besoin_ecs_batiment","besoin_ecs_logement","type_installation_ecs_n1","configuration_installation_ecs_n1","description_installation_ecs_n1","conso_ef_installation_ecs_n1"," nombre_logements_desservis_par_installation_ecs_n1","surface_habitable_desservie_par_installation_ecs_n1","type_installation_solaire_n1","production_ecs_solaire_installation_n1","facteur_couverture_solaire_n1","facteur_couverture_solaire_saisi_n1","type_generateur_n1_ecs_n1","type_energie_generateur_n1_ecs_n1","usage_generateur_n1_ecs_n1","description_generateur_n1_ecs_n1","volume_stockage_generateur_n1_ecs_n1","cop_generateur_n1_ecs_n1","conso_ef_generateur_n1_ecs_n1","date_installation_generateur_n1_ecs_n1","type_generateur_n2_ecs_n1","type_energie_generateur_n2_ecs_n1","usage_generateur_n2_ecs_n1","description_generateur_n2_ecs_n1","volume_stockage_generateur_n2_ecs_n1","cop_generateur_n2_ecs_n1","conso_ef_generateur_n2_ecs_n1","date_installation_generateur_n2_ecs_n1","type_ventilation","surface_ventilee","ventilation_posterieure_2012","type_generateur_froid","type_energie_climatisation","periode_installation_generateur_froid","description_generateur_froid","surface_climatisee","conso_refroidissement_annuel","categorie_enr","systeme_production_electricite_origine_renouvelable","presence_production_pv","surface_totale_capteurs_pv","nombre_module","production_electricite_pv_kwhep_par_an","electricite_pv_autoconsommee"
"2689E0014901T","2026-01-05","2026-01-05","2026-01-05","2026-01-05","2036-01-04",,,"216E4ZDP3WWH","Logiciel",,,"DPE 3CL 2021 méthode logement",2.6,"dpe maison individuelle","D","B","maison",,"1948-1974",,,2.5,,,1,,,,67.5,,"Légère","inférieur à 400m","H1b","4 Place Aristide Beguine 89110 Le Val d'Ocre","4","Place Aristide Beguine","Le Val d'Ocre","89110","89334","89","27","89334_0002_00004",722676.3,6746577.54,0.37,"adresse géocodée ban à l'adresse","4 PLACE ARISTIDE BEGUINE
RES.LA COLLINERIE - ST AUBIN CHA","4 PLACE ARISTIDE BEGUINE
RES.LA COLLINERIE - ST AUBIN CHA 89110 LE VAL D OCRE","LE VAL D OCRE",89110,0,,,"MA2511180487","Porte 10","moyen",1,1,0,0,1,210.4,12.4,58.8,8.1,41.7,5.1,21.1,63.3,"bonne","insuffisante",,"très bonne",,"insuffisante","bonne",0.62,9957.8,1129.7,255.8,1960,64,758.7,132.3,14738.4,218,9330.2,3813.9,121.5,233.3,1239.4,7757.1,115,4910.6,2007.3,64,122.8,652.3,572.7,8,387.9,130.5,4.1,8.5,41.7,"Électricité",7757.1,4910.6,2007.3,1649.2,1044,426.8,572.7,387.9,130.5,,,,,,,,,,,,,,,,,,,,,1649.2,1044,426.8,13.6,26.1,138.7,"Électricité",,"installation individuelle","Soufflage d'air chaud (air soufflé) avec distribution par réseau aéraulique","Installation de chauffage simple","PAC air/air installée avant 2008 avec programmateur avec réduit (système individuel)",4910.6,67.5,,,"PAC air/air installée avant 2008","Électricité","chauffage","Electrique - PAC air/air sans réseau de distribution installée avant 2008",4910.6,,,,,,,,,,,,,,,,,,,,,,,,"Électricité",,,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles), contenance ballon 200 L",2007.3,1,67.5,"Non affecté",,,,"Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles","Électricité","ecs","Electrique - Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles)",200,,2007.3,,,,,,,,,,,,0,"PAC air/air installée avant 2008","Électricité","Avant 2008","Refroidissement - Electrique - Pompe à chaleur air/air",67.5,64,"pompe à chaleur",,,,,0,
"2650E0078745U","2026-01-12","2026-01-08","2026-01-12","2026-01-12","2036-01-11",,,"TY5YV5V1YHYB","Logiciel",,,"DPE 3CL 2021 méthode logement",2.6,"dpe maison individuelle","F","F","maison",1968,"1948-1974",,,2.5,,,1,,,,90,,"Lourde","inférieur à 400m","H2a","9 Rue Georges de Brébeuf 50160 Torigny-les-Villes","9","Rue Georges de Brébeuf","Torigny-les-Villes","50160","50601","50","28","50601_0170_00009",408766.99,6889510.52,0.49,"adresse géocodée ban à l'adresse","9 Rue Georges de Brébeuf","9 Rue Georges de Brébeuf 50160 TORIGNY-LES-VILLES","TORIGNY-LES-VILLES",50160,0,,,"3723-MARIE-TORIGNY-LES-VILLES",,"bon",1,1,0,1,1,414.9,46.7,151,14.7,30.5,10.3,44.7,117,"insuffisante","insuffisante",,"bonne",,"insuffisante","bonne",0.94,17459.7,1196.3,0,2743.9,0,3948.4,0,25472.3,283,21478.4,3226,0,323.2,444.6,25108.6,278,21478.4,3226,0,170.1,234,8031,89,6959,1045.2,0,11.7,15,"Fioul domestique",24704.4,21478.4,3226,3661.4,3183.3,478.1,8004.2,6959,1045.2,"Électricité",404.1,0,0,140.3,0,0,26.7,0,0,,,,,,,,,,,3801.8,3183.3,478.1,0,59.1,81.2,"Fioul domestique","Chaudière fioul standard 1991-2015","installation individuelle","Radiateur bitube avec robinet thermostatique sur réseau individuel eau chaude haute température(sup ou egal 65°C)","Installation de chauffage simple","Chaudière individuelle fioul standard installée entre 1991 et 2015 avec programmateur avec réduit, réseau isolé. Emetteur(s): radiateur bitube avec robinet thermostatique",21478.4,90,,,"Chaudière fioul standard 1991-2015","Fioul domestique","chauffage + ecs","Fioul - Chaudière fioul standard installée entre 1991 et 2015",21478.4,,,,,,,,,,,,,,,,,,,,,,,,"Fioul domestique","Chaudière fioul standard 1991-2015",,,"installation individuelle","Un seul système d'ECS sans solaire","Combiné au système de chauffage, contenance ballon 100 L",3226,1,90,"Non affecté",,,,"Chaudière fioul standard 1991-2015","Fioul domestique","chauffage + ecs","Fioul - Chaudière fioul standard installée entre 1991 et 2015",100,,3226,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2450E3602255I","2026-01-06","2024-03-25","2024-10-14","2024-10-14","2034-10-13",,,"Z5QK3D63F15Q","Reprise RNB",,,"DPE 3CL 2021 méthode logement",2.4,"dpe maison individuelle","C","A","maison",1962,"1948-1974",,,2.5,1,1,1,,0,,50.5,,"Moyenne","inférieur à 400m","H2a","9 Cité Louis Lemare 50200 Coutances","9","Cité Louis Lemare","Coutances","50200","50147","50","28","50147_a056_00009",375274.99,6891360.83,0.8,"adresse non géocodée ban car aucune correspondance trouvée","9 Cité Louis Lemare","9 Cité Louis Lemare50200 Coutances","Coutances",50200,,,,,"13-Bâtiment-1-LogZone","moyen",1,1,0,0,1,189.8,44.3,28.2,6.9,33.3,5.4,20.3,51.4,"moyenne","moyenne",,"très bonne",,"moyenne","bonne",0.76,7882.8,871.6,0,1676534,0,1683354,0,6641.5,131.5,5347.7,743.2,0,219.5,419.7,3495.5,69.2,2325.1,323.1,0,95.4,182.5,252.5,5,183.7,21,0,6.6,11.7,"Électricité",3495.5,2325.1,323.1,821,546,76,259.4,183.7,21,,,,,,,,,,,,,,,,,,,,,821,546,76,0,22,43,"Électricité","PAC air/eau installée après 2017","installation individuelle","Radiateur bitube avec robinet thermostatique sur réseau individuel eau chaude basse ou moyenne température(inf 65°C)","Installation de chauffage simple","Radiateur EC",2325.1,50.5,,,"PAC air/eau installée après 2017","Électricité","chauffage","PAC AIR/EAU",2325.1,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","PAC double service après 2014",,,"installation individuelle","Un seul système d'ECS sans solaire","Chauffe-eau thermodynamique ou PAC double service, Volume du ballon 190 L",323.1,1,50.5,"Non affecté",,,,"PAC double service après 2014","Électricité","ecs",,190,3.3,323.1,"A partir de 2015",,,,,,,,,"VMC SF Auto réglable de 1982 à 2000",50.5,0,,,,,,,"Il existe plusieurs descriptifs ENR","Solaire Photovoltaïque",0,,,0,
"2659E0051001B","2026-01-08","2026-01-07","2026-01-08","2026-01-08","2036-01-07",,,,,,,"DPE 3CL 2021 méthode logement",2.6,"dpe maison individuelle","D","B","maison",,"avant 1948",,,2.5,,,2,,,,135.9,,"Légère","inférieur à 400m","H1a","5 Rue Antoine Coet 59119 Waziers","5","Rue Antoine Coet","Waziers","59119","59654","59","32","59654_0020_00005",708212.08,7032110.19,0.6,"adresse géocodée ban à l'adresse","5 rue Coët","5 rue Coët 59119 WAZIERS","WAZIERS",59119,0,,,"26/IMO/0804",,"insuffisant",0,0,0,0,1,643.9,44.3,224,121.6,60.9,6.9,42.8,143.5,"insuffisante","insuffisante","insuffisante",,,"insuffisante","bonne",1.07,32674.3,1469.2,424.4,3689.9,59.2,2875.4,281.6,25784.8,189,23334.3,1200.6,114,488,647.8,18470.6,135,17180.9,631.9,60,256.9,340.9,934.9,6,850.4,41.1,3.8,17.7,21.8,"Bois – Granulés (pellets) ou briquettes",10343.8,10343.8,0,1023.7,1023.7,0,310.3,310.3,0,"Électricité",8126.9,6837.2,631.9,1722.1,1448.8,133.9,624.6,540.1,41.1,,,,,,,,,,,2745.8,2472.5,133.9,12.7,54.4,72.2,"Bois – Granulés (pellets) ou briquettes","PAC air/eau installée après 2017","installation individuelle","Poêle bois","Installation de chauffage avec insert ou poêle bois en appoint","PAC air/eau installée à partir de 2017 avec en appoint un poêle à granulés installée avant 2012 ou sans label flamme verte avec programmateur avec réduit (système individuel). Emetteur(s): radiateur bitube avec robinet thermostatique",17180.9,135.9,,,"Poêle à granulés installée avant 2012 ou sans label flamme verte","Bois – Granulés (pellets) ou briquettes","chauffage","Bois - Poêle à granulés installée avant 2012 ou sans label flamme verte",10343.8,"PAC air/eau installée après 2017","Électricité","chauffage","Electrique - PAC air/eau installée à partir de 2017",6837.2,,,,,,,,,,,,,,,,,,,"Électricité","CET sur air extérieur après 2014",,,"installation individuelle","Un seul système d'ECS sans solaire","Chauffe-eau thermodynamique sur air extérieur installé à partir de 2015, contenance ballon 150 L",631.9,1,135.9,"Non affecté",,,,"CET sur air extérieur après 2014","Électricité","ecs","Electrique - Chauffe-eau thermodynamique sur air extérieur installé à partir de 2015",150,2.5,631.9,"A partir de 2015",,,,,,,,,,,0,"PAC air/air installée à partir de 2015","Électricité","A partir de 2015","Refroidissement - Electrique - Pompe à chaleur air/air",135.9,60,"Il existe plusieurs descriptifs ENR",,,,,0,
"2684E0011177I","2026-01-05","2025-12-31","2026-01-05","2026-01-05","2036-01-04",,,,,,,"DPE 3CL 2021 méthode logement",2.6,"dpe maison individuelle","C","C","maison",1984,"1983-1988",,,2.5,,,2,,,,66,,"Lourde","inférieur à 400m","H2d",,,,,,,,,,,,,"adresse non géocodée ban car aucune correspondance trouvée","CHANTEGRIV BAT 01 ENT 01 RUE CHANTEGRIVE","CHANTEGRIV BAT 01 ENT 01 RUE CHANTEGRIVE 84300 CAVAILLON","CAVAILLON",84300,0,,,"002EX088855","Etage : 0","bon",1,1,0,1,1,138.5,21.1,31.1,7.4,16.4,6.7,11.5,44.3,"moyenne","insuffisante",,"insuffisante",,"insuffisante","bonne",0.83,4254.5,959.3,0,1578.1,0,1206.6,0,9078.2,137,6139.5,1578.5,0,247.4,1112.7,8434,127,6139.5,1578.5,0,130.2,585.7,1798.5,27,1393.7,358.3,0,9,37.5,"Gaz naturel",7718.1,6139.5,1578.5,914.3,727.3,187,1752,1393.7,358.3,"Électricité",715.9,0,0,248.6,0,0,46.5,0,0,,,,,,,,,,,1162.9,727.3,187,0,45.2,203.3,"Gaz naturel",,"installation individuelle","Radiateur bitube sans robinet thermostatique sur réseau individuel eau chaude basse ou moyenne température(inf 65°C)","Installation de chauffage simple","Chaudière individuelle gaz à condensation installée entre 2001 et 2015 avec programmateur avec réduit. Emetteur(s): radiateur bitube sans robinet thermostatique",6139.5,66,,,"Chaudière gaz à condensation 2001-2015","Gaz naturel","chauffage + ecs","Gaz Naturel - Chaudière gaz à condensation installée entre 2001 et 2015",6139.5,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel",,,,"installation individuelle","Un seul système d'ECS sans solaire","Combiné au système de chauffage",1578.5,1,66,"Non affecté",,,,"Chaudière gaz à condensation 2001-2015","Gaz naturel","chauffage + ecs","Gaz Naturel - Chaudière gaz à condensation installée entre 2001 et 2015",0,,1578.5,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2606E0036041Q","2026-01-07","2025-12-11","2026-01-07","2026-01-07","2036-01-06",,"2606E0035309M",,,,,"DPE 3CL 2021 méthode logement",2.6,"dpe appartement généré à partir des données DPE immeuble","B","A","appartement",,"2001-2005","individuel","individuel",2.5,44,8,1,,1,3089.2,75.3,,"Moyenne","inférieur à 400m","H3","133 Boulevard de la Madeleine 06000 Nice","133","Boulevard de la Madeleine","Nice","06000","06088","06","93","06088_3820_00133",1041367.09,6298439.94,0.9,"adresse géocodée ban à l'adresse","RESIDENCE LES LAVANDIERES
133 Boulevard de la Madeleine","RESIDENCE LES LAVANDIERES
133 Boulevard de la Madeleine 06000 NICE","NICE",6000,0,,,"829C-DPE-LES LAVANDIERES","78281",,,,,,,4191.5,1003.7,1104.3,82.1,91.8,16.6,104,1789,"moyenne","moyenne",,"insuffisante",,"moyenne","moyenne",0.77,88666.9,47616.9,17073.3,72296.6,8829.1,8734,4117.2,7526,99,2134.2,3780,218.9,271.4,1121.4,3961.1,52,1123.3,1989.5,115.2,142.8,590.2,273.1,3,88.7,129.3,7.4,9.9,37.8,"Électricité",3961.1,1123.3,1989.5,915.3,263.5,466.6,273.1,88.7,129.3,,,,,,,,,,,,,,,,,,,,,915.3,263.5,466.6,27,33.5,124.6,"Électricité","PAC air/air installée avant 2008","installation individuelle","Soufflage d'air chaud (air soufflé) avec distribution par réseau aéraulique","Installation de chauffage simple","PAC air/air installée avant 2008 avec programmateur avec réduit (système individuel)",1061.3,617.8,,,"PAC air/air installée avant 2008","Électricité","chauffage","Electrique - PAC air/air sans réseau de distribution installée avant 2008",1061.3,,,,,,"installation individuelle","Soufflage d'air chaud (air soufflé) avec distribution par réseau aéraulique","Installation de chauffage simple","PAC air/air installée avant 2008 avec programmateur avec réduit (système individuel)",1061.3,617.8,,,"PAC air/air installée avant 2008","Électricité","chauffage","Electrique - PAC air/air sans réseau de distribution installée avant 2008",1061.3,,,,,,"Électricité","Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles",,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles), contenance ballon 300 L",2039.1,1,617.8,"Non affecté",,,,"Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles","Électricité","ecs","Electrique - Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles)",300,,2039.1,,,,,,,,,,,,0,"PAC air/air installée avant 2008","Électricité","Avant 2008","Refroidissement - Electrique - Pompe à chaleur (divisé) - type split",3089.2,4728,"pompe à chaleur",,,,,0,
"2314E4216948Y","2026-01-09","2023-11-08","2023-12-04","2023-12-08","2033-12-03",,"2314E4216838S","25Z565XG4QTW","Reprise RNB",,,"DPE 3CL 2021 méthode logement",2.3,"dpe appartement généré à partir des données DPE immeuble","B","B","appartement",1976,"1975-1977","mixte (collectif-individuel)","collectif",2.5,19,5,1,,0,1346,69,,"Lourde","inférieur à 400m","H1a","100 Rue de l’Amiral de Tourville 14100 Lisieux","100","Rue de l’Amiral de Tourville","Lisieux","14100","14366","14","28","14366_0066_00100",499728.32,6897524.47,0.66,"adresse non géocodée ban car aucune correspondance trouvée","100 AMIRAL DE TOURVILLE","100 AMIRAL DE TOURVILLE14100 LISIEUX","LISIEUX",14100,,,,,"1--5-984639-0206.04.01.0005-16213754",,,,,,,1725.6,138.7,148.6,225.6,112.6,2.7,476.2,621.3,"moyenne","bonne",,,,"bonne","très bonne",0.69,43287.9,24488.6,0,42763500,0,42375400,0,5223.8,75.7,1840.7,2726.9,0,87,33.5,4913,71.2,1840.7,2726.9,0,37.8,14.6,529.8,7.6,204.3,302.7,0,2.6,0.9,"Réseau de Chauffage urbain",4567.6,1840.7,2726.9,359.5,144.9,214.6,0,0,0,"Électricité",52.4,0,0,180.6,0,0,3.5,0,0,,,,,,,,,,,459.6,144.9,214.6,0,130.4,50.2,"Réseau de Chauffage urbain","Réseau de chaleur non isolé","installation collective multi-bâtiment : modélisée comme un réseau de chaleur","Radiateur bitube avec robinet thermostatique sur réseau collectif eau chaude basse ou moyenne température(inf 65°C)","Installation de chauffage simple","Emission n°1",54868,69,,,"Réseau de chaleur non isolé","Réseau de Chauffage urbain","chauffage","Raccordement à un réseau de chaleur collectif",54868,,,,,,,,,,,,,,,,,,,,,,,,"Réseau de Chauffage urbain","Réseau de chaleur isolé",,,"installation collective multi-bâtiment : modélisée comme un réseau de chaleur","Un seul système d'ECS sans solaire","Réseau de chaleur",52326,19,69,"Non affecté",,,,"Réseau de chaleur isolé","Réseau de Chauffage urbain","ecs",,0,,52326,"Avant 2010",,,,,,,,,"VMC SF Hygro B après 2012",69,1,,,,,,,"réseau de chaleur ou de froid vertueux","Solaire Photovoltaïque",0,,,0,
"2675E0017684G","2026-01-05","2024-06-03","2026-01-05","2026-01-05","2036-01-04",,"2675E0017679B",,,,,"DPE 3CL 2021 méthode logement",2.6,"dpe appartement généré à partir des données DPE immeuble","D","B","appartement",,"1983-1988","individuel","individuel",2.5,16,4,1,,1,1149.2,82.3,,"Moyenne","inférieur à 400m","H1a",,,,,,,,,,,,,"adresse non géocodée ban car aucune correspondance trouvée","CARRIERE MAINGUET5/9 - Bat : 03 - 35 rue Emile Lepeu","CARRIERE MAINGUET5/9 - Bat : 03 - 35 rue Emile Lepeu 75011 PARIS","PARIS",75011,0,,,"c1452040","Lot : 183529 - Porte : 0074 - Etage : 1 - Adresse : 35 rue Emile Lepeu",,,,,,,2005.2,303.1,246.2,69.1,27.5,8.1,670.7,680.4,"insuffisante","bonne",,,"moyenne","insuffisante","insuffisante",0.93,66814.1,20730,0,36399.6,0,29726.3,0,15067.6,183,9311.3,4515.6,0,295.5,945.2,7930.3,96,4900.7,2376.6,0,155.5,497.5,584.2,7,387.2,154.5,0,10.7,31.8,"Électricité",7930.3,4900.7,2376.6,1683.3,1040.3,504.5,584.2,387.2,154.5,,,,,,,,,,,,,,,,,,,,,1683.3,1040.3,504.5,0,33,105.6,"Électricité",,"installation individuelle","Radiateur électrique à accumulation","Installation de chauffage simple","Radiateur électrique à accumulation avec programmateur pièce par pièce (système individuel)",4103.2,1149.2,,,"Radiateur électrique à accumulation","Électricité","chauffage","Electrique - Radiateur électrique à accumulation",4103.2,,,,,,,,,,,,,,,,,,,,,,,,"Électricité",,,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles), contenance ballon 200 L",2198.1,1,1149.2,"Non affecté",,,,"Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles","Électricité","ecs","Electrique - Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles)",200,,2198.1,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2675E0011032K","2026-01-05","2025-12-26","2026-01-05","2026-01-05","2036-01-04",,,,,,,"DPE 3CL 2021 méthode logement",2.6,"dpe appartement individuel","E","B","appartement",,"avant 1948","individuel","individuel",2.8,1,,1,,,,58.3,,"Légère","inférieur à 400m","H1a","5 Rue du Docteur Paquelin 75020 Paris","5","Rue du Docteur Paquelin","Paris","75020","75120","75","11","75120_2864_00005",656187.88,6863406.05,0.68,"adresse géocodée ban à l'adresse","5 RUE DU DOCTEUR PAQUELIN","5 RUE DU DOCTEUR PAQUELIN 75020 PARIS 20, France","PARIS 20, France",75020,0,,,"25/12/251E","Bat. A; Esc. A; Etage 4; Porte Droite","insuffisant",0,1,0,0,0,162.3,21.9,68.6,0,0,1.6,17.6,52.6,"insuffisante","insuffisante",,"très bonne",,"très bonne","bonne",2.27,7045.9,1202.9,0,1942.1,0,1201.2,0,15691.2,268,12240.5,3241.2,0,209.5,0,8258.5,141,6442.4,1705.9,0,110.3,0,627.4,10,508.9,110.9,0,7.6,0,"Électricité",8258.5,6442.4,1705.9,1748.1,1363.7,361.1,627.4,508.9,110.9,,,,,,,,,,,,,,,,,,,,,1748.1,1363.7,361.1,0,23.3,0,"Électricité",,"installation individuelle","Convecteur électrique NFC, NF** et NF***","Installation de chauffage simple","Convecteur électrique NFC, NF** et NF*** avec programmateur pièce par pièce (système individuel)",6442.4,58.3,,,"Convecteur électrique NFC, NF** et NF***","Électricité","chauffage","Electrique - Convecteur électrique NFC, NF** et NF***",6442.4,,,,,,,,,,,,,,,,,,,,,,,,"Électricité",,,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation vertical (autres catégorie ou inconnue), contenance ballon 80 L",1705.9,1,58.3,"Non affecté",,,,"Ballon électrique à accumulation vertical Autres ou inconnue","Électricité","ecs","Electrique - Ballon électrique à accumulation vertical (autres catégorie ou inconnue)",80,,1705.9,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2604E0074189U","2026-01-12","2026-01-09","2026-01-12","2026-01-12","2036-01-11",,,,,,,"DPE 3CL 2021 méthode logement",2.6,"dpe appartement individuel","F","F","appartement",,"avant 1948","individuel","individuel",3.7,1,,1,,,,224.5,,"Lourde","400-800m","H2d","6 Place du Bourguet 04300 Forcalquier","6","Place du Bourguet","Forcalquier","04300","04088","04","93","04088_0100_00006",923192.61,6321810.85,0.5,"adresse géocodée ban à l'adresse","6 Place du Bourguet","6 Place du Bourguet 04300 FORCALQUIER, France","FORCALQUIER, France",4300,0,,,"2410/3162_p03-DPE","2ème etage haut","insuffisant",0,1,0,1,0,840.1,71.1,340.2,0,64.5,8.5,97.7,258,"moyenne","insuffisante",,"très bonne",,"insuffisante","insuffisante",0.82,39229.2,2218.4,0,4782.7,0,4203.3,0,72196,321,65127,5542.2,0,841.5,685.3,68847.6,306,65127,2917,0,442.9,360.7,21344.4,95,21101.2,189.6,0,30.6,23.1,"Fioul domestique",65127,65127,0,9652.5,9652.5,0,21101.2,21101.2,0,"Électricité",3720.5,0,2917,863,0,676.6,243.2,0,189.6,,,,,,,,,,,10515.5,9652.5,676.6,0,102.7,83.7,"Fioul domestique","Chaudière fioul classique avant 1970","installation individuelle","Radiateur bitube sans robinet thermostatique sur réseau individuel eau chaude haute température(sup ou egal 65°C)","Installation de chauffage simple","Chaudière individuelle fioul classique installée avant 1970. Emetteur(s): radiateur bitube sans robinet thermostatique",65127,224.5,,,"Chaudière fioul classique avant 1970","Fioul domestique","chauffage","Fioul - Chaudière fioul classique installée avant 1970",65127,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles",,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles), contenance ballon 150 L",2917,1,224.5,"Non affecté",,,,"Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles","Électricité","ecs","Electrique - Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles)",150,,2917,,,,,,,,,,,,0,,,,,,,,,,,,0,
